country,state,name,overall,foundation,extinct,stadium_name,stadium_size,coord_lat,coord_long,pattern,color_primary,color_secondary,color_third,color_short,color_socks,rivals
Italy,,Messina,64.5,1947,-1,Stadio San Filippo,38722,44.65350542,10.9231108,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Modena,62.7,1912,-1,Alberto Braglia,20500,45.8345872,8.8007546,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Nocerina,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Novara,62.0,1908,-1,Estádio Silvio Piola,17875,45.43590602112539,8.595937053795904,Patterns.solid,Colors.blue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Padova,63.1,1910,-1,Estádio Euganeo,32336,45.43245775,11.858382067,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Palermo,69.8,1900,-1,Renzo Barbera,36871,38.152767,13.342275,Patterns.solid,Colors.pink,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Parma,72.8,1913,-1,Ennio Tardini,22359,44.794916666,10.338444444,Patterns.horStripes3,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Perugia,73.1,1905,-1,Estádio Renato Curi,23625,43.1064162086,12.3574171183,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Pescara,69.9,1936,-1,Adriático,24500,42.4552707276,14.229580317,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Piacenza,69.5,1919,-1,Leonardo Garilli,21608,45.02977717,9.690407817,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Pisa,74.6,1909,-1,Stadio Romeo Anconetani,17000,43.725629,10.400910245,Patterns.stripes3,Colors.darkblue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Pistoiese,60.7,1921,-1,Marcello Melani,13000,0,0,Patterns.solid,Colors.darkblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Pordenone,72.7,1928,-1,Stadio Ottavio Bottecchia,3000,45.957921,12.64852,Patterns.solid,Colors.black,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Potenza,56.6,1919,-1,Stadio Alfredo Viviani,5500,0,0,Patterns.solid,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Prato,50.0,1908,-1,Stadio Lungobisenzio,6750,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Pro Patria,59.4,1919,-1,Carlo Speroni,4627,0,0,Patterns.horStripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Pro Vercelli,60.1,1903,-1,Silvio Piola,8000,0,0,Patterns.solid,Colors.white,Colors.black,Colors.red,Colors.secondary,Colors.primary,[]
Italy,,Ravenna,55.5,1913,-1,Stadio Bruno Benelli,4000,44.40637142820898,12.194541345928178,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Reggina,67.5,1914,-1,Stadio Oreste,27763,38.0928237,15.6357327,Patterns.solid,Colors.grena,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Rimini,53.4,1912,-1,Stadio Romeo Neri,9768,0,0,Patterns.sleeves,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Sambenedettese,60.2,1923,-1,Riviera delle Palme,15000,0,0,Patterns.solid,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Siena,68.6,1901,-1,Artemio Franchi,15373,43.321849,11.32611057,Patterns.stripes2,Colors.grena,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Siracusa,52.4,1924,-1,Stadio Nicola De Simone,5946,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,SPAL,72.7,1907,-1,Estádio Paolo Mazza,16751,44.839722,11.6075,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Südtirol,68.7,1974,-1,Estádio Druso,5500,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Taranto,57.8,1927,-1,Erasmo Iacovone,27584,0,0,Patterns.stripes2,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Ternana,66.5,1925,-1,Libero Liberati,22000,42.5621775,12.635254,Patterns.stripes3,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Trapani,52.8,1905,-1,Stadio Polisportivo Provinciale,7750,0,0,Patterns.solid,Colors.vinho,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Treviso,55.3,1896,-1,Estádio Omobono Tenni,10000,45.66991992102001,12.256278986346386,Patterns.solid,Colors.white,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Triestina,63.1,1918,-1,Estádio Nereo Rocco,32454,45.62262820394401,13.792834396130361,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Varese,65.3,1910,-1,Franco Ossola,10000,45.8345872,8.8007546,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Venezia FC,73.2,1907,-1,Pierluigi Penzo,9977,45.427761,12.363731,Patterns.solid,Colors.black,Colors.orange,Colors.green,Colors.primary,Colors.primary,[]
Italy,,Vicenza,67.2,1902,-1,Estádio Romeo Menti,17163,45.544167,11.555556,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Virtus Entella,62.4,1914,-1,Estádio Comunalle,4154,0,0,Patterns.stripes3,Colors.white,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Italy,,Virtus Lanciano,54.6,1919,-1,Guido Biondi,4678,0,0,Patterns.stripes3,Colors.black,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Almería,73.6,1989,-1,Estadio de los Juegos Mediterráneos,22000,0,0,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Athletic Bilbao,80.3,1898,-1,San Mamés,53289,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.black,Colors.third,Colors.primary,['Real Sociedad']
Spain,,Atlético Madrid,83.5,1903,-1,Wanda Metropolitano,67829,0,0,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Barcelona,84.3,1899,-1,Camp Nou,99354,0,0,Patterns.stripes2,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,['Real Madrid']
Spain,,Cádiz,75.6,1910,-1,Estadio Ramón de Carranza,20724,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Celta de Vigo,77.3,1923,-1,Balaídos,29000,0,0,Patterns.solid,Colors.lightblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Elche,75.0,1922,-1,Martínez Valero,31388,0,0,Patterns.oneHorStripe,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Espanyol,78.0,1900,-1,Cornellà-El Prat,40500,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['Barcelona']
Spain,,Getafe,76.2,1983,-1,Coliseum Alfonso Pérez,17700,0,0,Patterns.solid,Colors.blue,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,['Valencia']
Spain,,Girona FC,72.55,1930,-1,Estádio Montilivi,13500,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Levante,76.5,1909,-1,Ciutat de Valencia,25534,0,0,Patterns.stripes2,Colors.grena,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,['Valencia']
Spain,,Mallorca,74.1,1916,-1,Iberostar Estádio,23142,0,0,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Osasuna,76.3,1920,-1,Reyno de Navarra,19800,0,0,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Rayo Vallecano,75.0,1924,-1,Vallecas Campo de Futebol,15105,0,0,Patterns.diagonal,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Real Betis,79.6,1907,-1,Benito Villamarín,60720,0,0,Patterns.stripes2,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['Sevilla']
Spain,,Real Madrid,86.0,1902,-1,Santiago Bernabeu,81044,0,0,Patterns.solid,Colors.white,Colors.grey,Colors.transparent,Colors.primary,Colors.primary,"['Barcelona', 'Atlético Madrid']"
Spain,,Real Sociedad,80.5,1909,-1,Anoeta,39500,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['Athletic Bilbao']
Spain,,Sevilla,82.0,1890,-1,Ramón Sánchez Pizjuán,43883,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.primary,Colors.primary,['Real Betis']
Spain,,Valladolid,74.2,1928,-1,José Zorrilla,26512,0,0,Patterns.stripes2,Colors.purple,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Valencia,78.7,1919,-1,Mestalla,48600,0,0,Patterns.solid2,Colors.white,Colors.orange,Colors.black,Colors.third,Colors.secondary,[]
Spain,,Villarreal,81.2,1923,-1,La Cerámica,23500,0,0,Patterns.solid,Colors.yellow,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Deportivo Alavés,75.9,1921,-1,Mendizorroza,19840,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Albacete,67.6,1940,-1,Carlos Belmonte,17300,0,0,Patterns.solid,Colors.white,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Alcorcón,65.1,1971,-1,Municipal de Santo Domingo,6000,0,0,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Alcoyano,55.6,1928,-1,El Collao,8000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Amorebieta,61.0,1925,-1,Urritxe,3000,0,0,Patterns.solid,Colors.blue,Colors.darkblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Arenas,50.0,1909,-1,Campo Municipal de Gobela,1200,0,0,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Barcelona B,67.8,1970,-1,Estadi Johan Cruyff,6000,0,0,Patterns.stripes2,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Badajoz,60.7,1905,-1,Nuevo Vivero,14898,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Barakaldo,55.6,1917,-1,Lasesarre,7960,0,0,Patterns.stripes4,Colors.black,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Bilbao Athletic,62.6,1964,-1,Instalaciones de Lezama,1500,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.black,Colors.third,Colors.secondary,[]
Spain,,Burgos,68.6,1994,-1,Estádio Municipal de El Plantío,12200,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Cartagena,61.0,1995,-1,Estádio Cartagonova,15105,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Castellón,62.9,1922,-1,El Nou Estadi Castalia,12500,0,0,Patterns.stripes3,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Ciudad Murcia,56.4,2010,-1,José Barnés,2500,0,0,Patterns.diagonal,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Compostela,61.7,1962,-1,Vero Boquete,13000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Córdoba,68.5,1954,-1,Estadio Nuevo Arcángel,25100,0,0,Patterns.stripes2,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Cultural Leonesa,65.3,1923,-1,Estádio Reino de León,48600,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Eibar,73.8,1940,-1,Municipal de Ipurua,8164,0,0,Patterns.stripes2,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Eldense,62.0,1921,-1,Nuevo Pepico Amat,4036,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Esportiu Europa,50.0,1907,-1,Nou Sardenya,7000,0,0,Patterns.oneHorStripe,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Extremadura,65.4,1924,-1,Francisco de la Hera,11580,0,0,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Racing Ferrol,60.6,1919,-1,Municipal de A Malata,12042,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Figueres,57.1,1919,-1,Vilatenim,9472,0,0,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Fuenlabrada,63.5,1975,-1,Fernando Torres,7500,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Gimnàstic de Tarragona,66.1,1886,-1,Nou Estadi,14500,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Granada,78.4,1931,-1,Nuevo Los Cármenes,22524,0,0,Patterns.horStripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Hércules,70.4,1922,-1,José Rico Pérez,29500,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Recreativo de Huelva,68.8,1889,-1,Estadio Nuevo Colombino,21670,0,0,Patterns.stripes3,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Huesca,69.4,1960,-1,Estádio El Alcoraz,8000,0,0,Patterns.stripes2,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Ibiza,68.5,2015,-1,Estádio Municipal de Can Misses,4500,0,0,Patterns.solid,Colors.lightblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Jaen,57.3,1929,-1,Nuevo La Victoria,12569,0,0,Patterns.oneHorStripe,Colors.white,Colors.purple,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,La Coruna,69.8,1906,-1,Municipal de Riazor,35600,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Las Palmas,71.1,1949,-1,Estádio Gran Canaria,31250,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Leganés,70.2,1928,-1,Municipal de Butarque,10958,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Llagostera,50.0,1947,-1,Estadi Municipal de Llagostera,1500,0,0,Patterns.horStripes3,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Lleida Esportiu,62.8,1939,-1,Camp d'Esports,13500,0,0,Patterns.oneHorStripe,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Logroñés,63.2,1940,-1,Estadio Las Gaunas,16000,0,0,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Lorca,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Lugo,66.1,1953,-1,Anxo Carro,7070,0,0,Patterns.stripes2,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Málaga,70.0,1948,-1,La Rosaleda,30044,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Mérida,63.6,1912,-1,Estadio Romano,14600,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Mirandes,62.5,1927,-1,Municipal de Anduva,6000,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Real Murcia,65.3,1908,-1,Nueva Condomina,33900,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Numancia,66.7,1945,-1,Nuevo Estadio Los Pajaritos,9025,0,0,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Orihuela,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Palencia,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Ponferradina,68.7,1922,-1,El Toralín,8200,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Pontevedra,62.4,1941,-1,Estádio Municipal de Pasarón,12000,0,0,Patterns.solid,Colors.vinho,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Puertollano,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Real Madrid Castilla,68.0,1930,-1,Estádio Alfredo Di Stéfano,12000,0,0,Patterns.solid,Colors.white,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Real Unión,50.3,1915,-1,Stadium Gal,5000,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Reus,60.2,1909,-1,Reus Municipal Stadium,4300,0,0,Patterns.stripes2,Colors.black,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Salamanca,60.2,2013,-1,El Helmántico,17341,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,San Andrés,50.3,1988,-1,,0,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Sporting de Gijón,71.0,1905,-1,El Molinón,30000,0,0,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Terrassa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Tenerife,71.0,1912,-1,Heliodoro López,24000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Toledo,58.6,1928,-1,Salto del Caballo,5500,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Racing Santander,67.5,1913,-1,Estádio El Sardinero,22400,0,0,Patterns.stripes2,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Real Oviedo,68.2,1926,-1,Novo Estádio Carlos Tartiere,30500,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Sabadell,61.7,1903,-1,Nova Creu Alta,11908,0,0,Patterns.divided,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Sestao,56.3,1916,-1,Las Llanas,8905,0,0,Patterns.stripes3,Colors.black,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Xerez,64.7,1947,-1,Estadio de Chapín,20523,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Spain,,Real Zaragoza,70.6,1932,-1,La Romareda,34596,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Germany,,Augsburg,73.6,1907,-1,SGL Arena,30660,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
